time,timestamp,frontend_currencyservice,checkoutservice_cartservice,checkoutservice_productcatalogservice,checkoutservice_paymentservice,frontend_recommendationservice,checkoutservice_emailservice,adservice_mysql,frontend_adservice,checkoutservice_currencyservice,recommendationservice_productcatalogservice,frontend_shippingservice,gateway_nats,cartservice_redis-cart,frontend_checkoutservice,frontend_productcatalogservice,frontend_cartservice,checkoutservice_shippingservice,productcatalogservice_mysql
2022-08-21 11:01:59.885811187 +0000 UTC m=+10500.693633548,1661079719,0.004648780487804878,0.003,0.0055,0.003,0.02078125,0.0036666666666666666,6.72,0.019893617021276597,0.029166666666666664,0.0075,0.003,0.0228,0.5316000000000001,0.29166666666666663,0.004743589743589743,0.003043478260869565,0.003,12.541733333333333
2022-08-21 11:02:59.742838534 +0000 UTC m=+10560.550660895,1661079779,0.006052631578947371,0.0031333333333333335,0.006875,0.003,0.023666666666666666,0.003,7.14,0.017375,0.01749999999999999,0.008235294117647058,0.003,0.0228,0.6256666666666666,0.22,0.006432806324110672,0.0030366972477064223,0.0028461538461538463,14.2364
2022-08-21 11:03:59.957470515 +0000 UTC m=+10620.765292885,1661079839,0.004648936170212766,0.003,0.003999999999999999,0.003,0.023369565217391305,0.003,7.392,0.018375,0.0038000000000000004,0.008214285714285716,0.002925925925925926,0.0228,0.6452,0.175,0.006491596638655462,0.003017543859649123,0.003,15.371866666666667
2022-08-21 11:04:59.780830356 +0000 UTC m=+10680.588652718,1661079899,0.004656108597285069,0.003,0.0075,0.003,0.021971153846153845,0.00325,7.812,0.018727272727272728,0.0175,0.008161764705882353,0.0029375,0.0228,0.5742666666666667,0.225,0.005489583333333333,0.00301980198019802,0.003,13.360666666666667
2022-08-21 11:05:59.95802394 +0000 UTC m=+10740.765846300,1661079959,0.004301435406698564,0.003181818181818182,0.0075,0.003,0.02118181818181818,0.003,7.812,0.016842105263157898,0.003421052631578948,0.006642857142857142,0.003,0.0228,0.6192666666666666,0.19375,0.0049649122807017545,0.003037037037037037,0.003,15.616
2022-08-21 11:06:59.774601837 +0000 UTC m=+10800.582424197,1661080019,0.004888324873096448,0.003,0.006666666666666667,0.003,0.0213135593220339,0.0034000000000000002,7.98,0.01875,0.005,0.007243589743589743,0.0029333333333333334,0.0228,0.6742,0.2125,0.0049036144578313255,0.0031111111111111114,0.003,15.0816
2022-08-21 11:07:59.901406157 +0000 UTC m=+10860.709228518,1661080079,0.008333333333333331,0.003,0.0065,0.003,0.022857142857142854,0.0035,8.4,0.018389830508474574,0.009166666666666668,0.007083333333333334,0.003,0.0228,0.6683333333333333,0.2,0.004652694610778443,0.003108108108108108,0.002777777777777778,15.239866666666666
2022-08-21 11:08:59.815126561 +0000 UTC m=+10920.622948922,1661080139,0.00625,0.003,0.0071875,0.003,0.020833333333333336,0.003,8.4,0.0175,0.013749999999999997,0.0071153846153846146,0.003,0.0228,0.7272000000000001,0.3125,0.004869436201780416,0.003048,0.002818181818181818,16.694666666666667
2022-08-21 11:10:00.04203676 +0000 UTC m=+10980.849859129,1661080200,0.0043545454545454556,0.00325,0.005,0.003,0.01966101694915254,0.003,7.56,0.01788793103448276,0.004666666666666666,0.007378048780487804,0.003,0.0228,0.5938666666666667,0.175,0.005674273858921161,0.0030754716981132076,0.003,15.268266666666666
2022-08-21 11:10:59.968104737 +0000 UTC m=+11040.775927098,1661080259,0.004433476394849785,0.003,0.005,,0.020526315789473684,0.003,8.064,0.018839285714285715,,0.00717741935483871,0.003,0.0228,0.6262666666666666,0.75,0.005401234567901234,0.003017241379310345,0.003,15.127733333333333
2022-08-21 11:11:59.991878206 +0000 UTC m=+11100.799700572,1661080319,0.041666666666666664,0.003,0.003923076923076923,0.003,0.02390625,0.003,7.224,0.01796875,0.035,0.0069696969696969695,0.003,0.0228,0.7377999999999999,0.2,0.0044924471299093655,0.0029836065573770492,0.0027142857142857142,15.7636
2022-08-21 11:12:59.750922748 +0000 UTC m=+11160.558745116,1661080379,0.004899082568807339,0.003,0.008333333333333331,0.003,0.021875,0.003,8.568,0.01788793103448276,0.0034000000000000002,0.008636363636363636,0.003,0.0228,0.7346666666666666,0.2,0.006545643153526971,0.003016949152542373,0.003,16.043200000000002
2022-08-21 11:13:59.816701933 +0000 UTC m=+11220.624524293,1661080439,0.003904761904761905,0.003,0.007,0.003,0.02088709677419355,0.0036666666666666666,8.736,0.0175,0.0045,0.00673076923076923,0.003,0.0228,0.7112666666666666,0.375,0.004522388059701493,0.0030854700854700857,0.003,16.723066666666664
2022-08-21 11:14:59.819573041 +0000 UTC m=+11280.627395408,1661080499,0.004698492462311557,0.003,0.011875,0.003,0.020580357142857147,0.003,7.896,0.017636363636363638,0.075,0.006907894736842106,0.0029090909090909093,0.0228,0.6792666666666667,0.175,0.0054761904761904765,0.003016949152542373,0.003,15.041866666666667
2022-08-21 11:15:59.819652307 +0000 UTC m=+11340.627474666,1661080559,0.00456020942408377,0.003,0.006875,0.003,0.02203125,0.003,7.224,0.0175,0.005,0.0075,0.003,0.0228,0.6225333333333333,0.175,0.004682242990654206,0.003053571428571429,0.003,14.658666666666665
2022-08-21 11:16:59.946483625 +0000 UTC m=+11400.754306020,1661080619,0.004407407407407408,0.003,0.0034615384615384616,0.003,0.023049999999999998,0.003,8.316,0.019025423728813558,0.0032222222222222222,0.007109375,0.003,0.0228,0.6848,0.3125,0.005991902834008097,0.003033333333333333,0.003,15.345600000000001
2022-08-21 11:17:59.763378209 +0000 UTC m=+11460.571200568,1661080679,0.00499009900990099,0.003,0.005625,0.003,0.021964285714285714,0.003,6.804,0.017067307692307694,0.0041764705882352945,0.0069375,0.003,0.0228,0.5522666666666667,0.22,0.005161290322580646,0.003,0.003,12.1656
2022-08-21 11:18:59.80944932 +0000 UTC m=+11520.617271680,1661080739,0.004289340101522843,0.003,0.004333333333333333,0.003,0.0225,0.003,8.4,0.019375,0.0035,0.004869565217391305,0.0030909090909090908,0.0228,0.6170666666666668,0.2125,0.004381818181818183,0.0030363636363636365,0.003,15.107866666666666
2022-08-21 11:20:00.009654804 +0000 UTC m=+11580.817477175,1661080800,0.003987551867219917,0.003,0.004428571428571428,0.003,0.021059322033898306,0.003,6.552,0.01765,0.003666666666666667,0.007013888888888889,0.003,0.0228,0.6350666666666667,0.175,0.005163265306122448,0.0030869565217391303,0.003,15.222133333333334
2022-08-21 11:20:59.747950708 +0000 UTC m=+11640.555773069,1661080859,0.004131147540983607,0.003,0.0055,0.003,0.021666666666666667,0.003,9.072,0.017881355932203392,0.004454545454545455,0.007840909090909091,0.003,0.0228,0.6796,0.2,0.005941176470588235,0.003,0.003,16.628666666666668
2022-08-21 11:22:00.097329263 +0000 UTC m=+11700.905151623,1661080920,0.004741293532338309,0.0032857142857142855,0.003999999999999999,0.003,0.019404761904761904,0.003,7.644,0.01774590163934426,0.003909090909090909,0.0058108108108108104,0.003,0.0228,0.7206666666666667,0.205,0.0049719298245614035,0.003146788990825688,0.003,15.451333333333334
2022-08-21 11:23:00.054449765 +0000 UTC m=+11760.862272125,1661080980,0.004175965665236051,0.003,0.004,0.003,0.021973684210526315,0.003,8.904,0.019342105263157897,0.0034000000000000002,0.006805555555555555,0.003,0.0228,0.6398666666666667,0.08333333333333333,0.005625,0.0030181818181818187,0.0027142857142857142,15.242
2022-08-21 11:24:00.036123658 +0000 UTC m=+11820.843946030,1661081040,0.004084905660377359,0.003,0.004555555555555556,0.003,0.029166666666666664,0.003,7.812,0.0175,0.004333333333333334,0.007361111111111111,0.003,0.0228,0.6154666666666667,0.16,0.005607287449392713,0.0030727272727272725,0.003,14.744533333333333
2022-08-21 11:25:00.013139026 +0000 UTC m=+11880.820961413,1661081100,0.004155378486055777,0.003,0.003,0.003,0.019673913043478257,0.003,8.4,0.01700819672131148,0.003235294117647059,0.0069117647058823525,0.003,0.0228,0.6788,0.175,0.004884848484848485,0.0030854700854700857,0.003,15.5436
2022-08-21 11:26:00.056767638 +0000 UTC m=+11940.864590028,1661081160,0.013374999999999986,0.003,0.0038000000000000004,0.003,0.021323529411764706,0.003,6.384,0.0175,0.1125,0.00875,0.0030833333333333333,0.0228,0.6216666666666666,0.3125,0.006145418326693228,0.0030761904761904763,0.003,14.016399999999999
2022-08-21 11:26:59.892095313 +0000 UTC m=+12000.699917680,1661081219,0.004846994535519126,0.003,0.004666666666666666,0.003,0.02193877551020408,0.003,7.896,0.0175,0.004764705882352941,0.006891891891891892,0.00292,0.0228,0.6947333333333333,0.225,0.0051470588235294126,0.003053571428571429,0.003,14.980133333333333
2022-08-21 11:27:59.917290441 +0000 UTC m=+12060.725112801,1661081279,0.004481132075471699,0.0032857142857142855,0.0075,0.003,0.021808510638297873,0.003,7.98,0.018529411764705885,0.0046,0.007642857142857142,0.003,0.0228,0.5864,0.2,0.0053083700440528635,0.0030545454545454548,0.003,14.480533333333334
2022-08-21 11:28:59.95381651 +0000 UTC m=+12120.761638879,1661081339,0.0043852813852813845,0.003,0.015625,0.003,0.021470588235294116,0.003,7.644,0.019,0.004,0.0073076923076923084,0.003,0.0228,0.6921333333333334,0.2,0.005483539094650205,0.0030695652173913044,0.003,15.398133333333334
2022-08-21 11:29:59.876612678 +0000 UTC m=+12180.684435039,1661081399,0.004315068493150685,0.003,0.005,0.003,0.02255102040816327,0.003,7.98,0.01827586206896552,0.0045,0.0071875,0.003090909090909091,0.0228,0.6462666666666667,0.2125,0.0045326086956521735,0.0030934579439252335,0.003,15.112133333333333
2022-08-21 11:30:59.927753102 +0000 UTC m=+12240.735575480,1661081459,0.004905263157894737,0.003,0.006666666666666666,0.003,0.022857142857142854,0.003,8.4,0.018970588235294118,0.004333333333333333,0.00890625,0.0030800000000000003,0.0228,0.6381333333333333,0.175,0.006096491228070175,0.0031132075471698114,0.003,14.601866666666666
2022-08-21 11:31:59.790934069 +0000 UTC m=+12300.598756431,1661081519,0.004462686567164178,0.003,0.003,0.003,0.02340425531914894,0.003,7.392,0.01870535714285714,0.003,0.006499999999999999,0.003,0.0228,0.64,0.1,0.004794019933554818,0.0030181818181818187,0.003,14.494
2022-08-21 11:32:59.988533452 +0000 UTC m=+12360.796355830,1661081579,0.01395833333333333,0.003105263157894737,0.005,0.003,0.021926229508196723,0.003,8.316,0.018026315789473685,0.008750000000000004,0.007446808510638298,0.003,0.0228,0.8067333333333333,0.25,0.005699152542372883,0.0030155038759689923,0.003,17.779733333333333
2022-08-21 11:33:59.85051807 +0000 UTC m=+12420.658340431,1661081639,0.004790909090909091,0.0031666666666666666,0.0075,0.003,0.021886792452830185,0.003,7.476,0.017894736842105265,0.004200000000000001,0.007051282051282051,0.003,0.0228,0.6738,0.375,0.0056374501992031865,0.0030517241379310347,0.003,14.859466666666668
2022-08-21 11:34:59.951451503 +0000 UTC m=+12480.759273864,1661081699,0.004317647058823529,0.003,0.015,0.003,0.023220338983050853,0.003,9.072,0.01833333333333333,0.004454545454545455,0.008203125,0.003,0.0228,0.7912666666666667,0.175,0.005690607734806631,0.0030461538461538464,0.003,18.395733333333332
2022-08-21 11:35:59.993393042 +0000 UTC m=+12540.801215403,1661081759,0.004336322869955157,0.003,0.0046,0.003,0.021508620689655176,0.003,8.064,0.01828947368421053,0.0041111111111111105,0.007279411764705882,0.003,0.0228,0.5984666666666667,0.175,0.005711111111111111,0.003096153846153846,0.002777777777777778,14.4344
2022-08-21 11:37:00.146861789 +0000 UTC m=+12600.954684149,1661081820,0.004916666666666666,0.003,0.005,,0.02287735849056604,0.003,7.56,0.018389830508474578,,0.008402777777777778,0.003,0.0228,0.6979333333333333,0.2125,0.006156015037593985,0.0030517241379310347,0.003,16.685466666666667
2022-08-21 11:37:59.98388996 +0000 UTC m=+12660.791712320,1661081879,0.003761904761904762,0.003,0.0047777777777777775,0.003,0.02212765957446808,0.003,7.476,0.019375,0.0035714285714285718,0.007364864864864865,0.003,0.0228,0.6307999999999999,0.175,0.005687203791469194,0.003017543859649123,0.0025,15.2356
2022-08-21 11:39:00.031328645 +0000 UTC m=+12720.839151015,1661081940,0.00413,0.003,0.008749999999999997,0.003,0.022548076923076924,0.003,6.552,0.01702127659574468,0.01375,0.008306451612903228,0.003,0.0228,0.5681333333333334,0.41666666666666663,0.006728971962616823,0.0031304347826086954,0.003,14.009333333333334
2022-08-21 11:40:00.055568818 +0000 UTC m=+12780.863391178,1661082000,0.004544041450777202,0.003,0.01,0.003,0.02254807692307692,,7.98,0.017638888888888888,0.017499999999999995,0.007844827586206896,0.003,0.0228,0.5846666666666667,0.75,0.006360294117647059,0.003018348623853211,0.003,14.148399999999999
2022-08-21 11:40:59.998633829 +0000 UTC m=+12840.806456202,1661082059,0.023189655172413788,0.003,0.0032857142857142855,0.003,0.02421875,0.003,7.56,0.01775423728813559,0.0625,0.007205882352941176,0.003,0.0228,0.6638666666666667,0.3125,0.0053855140186915874,0.0030727272727272725,0.003,14.504666666666665
2022-08-21 11:41:59.92684282 +0000 UTC m=+12900.734665180,1661082119,0.004458715596330275,0.003,0.0059375,0.003,0.020528846153846154,0.0034000000000000002,7.98,0.018877551020408164,0.0035833333333333333,0.008235294117647058,0.003,0.0228,0.6306,0.25,0.006207224334600759,0.0030761904761904763,0.0028461538461538463,14.168266666666666
2022-08-21 11:42:59.912246944 +0000 UTC m=+12960.720069304,1661082179,0.004969696969696969,0.003,0.0075,0.003,0.024651162790697675,0.003,7.98,0.021170212765957448,0.025,0.007552083333333334,0.003,0.0228,0.6708666666666667,0.25,0.005472689075630252,0.003017241379310345,0.003,15.6316
2022-08-21 11:43:59.872575573 +0000 UTC m=+13020.680397933,1661082239,0.0058035714285714305,0.003,0.005,0.003,0.020363636363636365,0.003,8.4,0.018771186440677965,0.007499999999999998,0.006923076923076923,0.003,0.0228,0.5542666666666667,0.1375,0.005139593908629441,0.0030388349514563107,0.003,13.206666666666665
2022-08-21 11:44:59.915911973 +0000 UTC m=+13080.723734334,1661082299,0.007129629629629632,0.003,0.0055,0.003,0.02009090909090909,0.0036666666666666666,6.972,0.0190625,0.004333333333333334,0.007071428571428571,0.003,0.0228,0.6172666666666666,0.2125,0.004992779783393502,0.0032244897959183673,0.0032222222222222222,14.084533333333333
2022-08-21 11:46:00.177792505 +0000 UTC m=+13140.985614866,1661082360,0.004578947368421053,0.003,0.0075,0.003,0.020580357142857143,0.003,7.98,0.01838235294117647,0.0045,0.007625,0.003,0.0228,0.622,0.2125,0.005724789915966387,0.0030185185185185185,0.003,14.938266666666667
2022-08-21 11:46:59.837779498 +0000 UTC m=+13200.645601859,1661082419,0.003748971193415638,0.003,0.00875,0.003,0.021491935483870968,0.003,7.392,0.017932692307692306,0.0035,0.00870967741935484,0.003,0.0228,0.6621333333333334,0.375,0.005862403100775194,0.003017094017094017,0.0026,16.465466666666668
2022-08-21 11:47:59.920012069 +0000 UTC m=+13260.727834436,1661082479,0.004619512195121951,0.003,0.007999999999999998,0.003,0.024444444444444442,0.003,7.728,0.01908653846153846,0.0031333333333333335,0.006776315789473685,0.002935483870967742,0.0228,0.7313999999999999,0.15,0.005520072992700731,0.0030161290322580645,0.003,17.994799999999998
2022-08-21 11:49:00.053420974 +0000 UTC m=+13320.861243334,1661082540,0.0075,0.003,0.004555555555555556,0.003,0.02305,0.003,6.636,0.016923076923076923,0.004538461538461538,0.008055555555555555,0.003,0.0228,0.6840666666666667,0.2125,0.005154028436018957,0.0030714285714285717,0.003,14.711866666666667
2022-08-21 11:49:59.922714414 +0000 UTC m=+13380.730536774,1661082599,0.004139534883720931,0.0034000000000000002,0.0075,0.003,0.0199609375,0.003,7.476,0.017983870967741934,0.0038000000000000004,0.00675,0.003,0.0228,0.7540666666666668,0.3125,0.004944099378881989,0.0030344827586206895,0.003,15.66
2022-08-21 11:50:59.894736591 +0000 UTC m=+13440.702558952,1661082659,0.004889502762430939,0.003,0.006,0.003,0.02111607142857143,0.00325,8.484,0.01774590163934426,0.035416666666666666,0.0075675675675675675,0.003,0.0228,0.6532666666666667,0.21249999999999997,0.005437788018433181,0.003055045871559633,0.0028823529411764704,14.962399999999999
2022-08-21 11:51:59.97468861 +0000 UTC m=+13500.782510971,1661082719,0.004572192513368984,0.003,0.00375,0.003,0.021394230769230766,0.003,7.56,0.017222222222222222,0.004428571428571428,0.005608108108108108,0.003,0.0228,0.6609333333333333,0.0875,0.004502958579881657,0.0030545454545454548,0.003,14.6764
2022-08-21 11:53:00.119701868 +0000 UTC m=+13560.927524228,1661082780,0.004345454545454546,0.003,0.0038000000000000004,0.003,0.022228260869565218,0.003,8.484,0.018125,0.0625,0.007279411764705882,0.003,0.0228,0.6157999999999999,0.2125,0.0050837320574162684,0.0030555555555555557,0.003,14.5444
2022-08-21 11:54:00.156250196 +0000 UTC m=+13620.964072565,1661082840,0.004584158415841584,0.003,0.008125,0.003,0.024666666666666667,0.003,7.644,0.020255102040816327,0.06875,0.007416666666666666,0.003,0.0228,0.7101333333333333,0.375,0.005874439461883409,0.003017094017094017,0.003,15.721733333333333
2022-08-21 11:54:59.984610004 +0000 UTC m=+13680.792432376,1661082899,0.004885416666666666,0.003,0.003,0.003,0.02215,0.003,7.14,0.01732954545454545,0.0032857142857142855,0.006893939393939394,0.003,0.0228,0.6213333333333334,0.1,0.004954692556634305,0.0030776699029126217,0.003,13.980933333333333
2022-08-21 11:55:59.904604591 +0000 UTC m=+13740.712426952,1661082959,0.004304721030042918,0.003181818181818182,0.006875,0.003,0.021311475409836064,0.0035,7.98,0.01924107142857143,0.00875,0.006793478260869565,0.003,0.0228,0.6972,0.175,0.005191441441441441,0.0030526315789473684,0.003,16.0056
2022-08-21 11:56:59.91270524 +0000 UTC m=+13800.720527600,1661083019,0.004333333333333334,0.003,0.0038571428571428567,0.003,0.021179245283018868,0.004,7.392,0.01855,0.0042727272727272735,0.0055625,0.003,0.0228,0.6601333333333333,0.25,0.004452449567723343,0.003034782608695652,0.003,
2022-08-21 11:57:59.972825916 +0000 UTC m=+13860.780648276,1661083079,0.004390134529147982,0.003,0.006,0.003,0.0246875,0.003,7.98,0.018181818181818184,0.00425,0.006370967741935484,0.003,0.0228,0.6809333333333333,0.23125,0.0046187500000000005,0.0030344827586206895,0.0017999999999999997,14.689866666666667
2022-08-21 11:58:59.990787413 +0000 UTC m=+13920.798609783,1661083139,0.004915151515151516,0.003,0.006071428571428571,0.003,0.021320754716981135,0.0034000000000000002,8.148,0.017663043478260868,0.00425,0.005517241379310345,0.002931034482758621,0.0228,0.6376666666666666,0.175,0.004171875,0.0030373831775700934,0.003,14.982266666666666
2022-08-21 12:00:00.003183266 +0000 UTC m=+13980.811005644,1661083200,0.004475409836065574,0.003,0.006666666666666666,0.003,0.020991379310344827,0.003,7.728,0.017236842105263158,0.0375,0.007888888888888888,0.003,0.0228,0.6326,0.2125,0.005812043795620438,0.0030363636363636365,0.003,14.592666666666666
2022-08-21 12:01:00.159418069 +0000 UTC m=+14040.967240456,1661083260,0.004598086124401914,0.0034000000000000002,0.0078125,0.003,0.021008064516129032,0.003,8.568,0.017881355932203392,0.005,0.006714285714285715,0.003,0.0228,0.6433333333333334,0.2125,0.005555555555555556,0.003072072072072072,0.003,15.585466666666667
2022-08-21 12:02:00.110841403 +0000 UTC m=+14100.918663775,1661083320,0.03149999999999998,0.003,0.004,0.003,0.02324468085106383,0.004,7.392,0.019375,0.004666666666666666,0.006381578947368421,0.0030800000000000003,0.0228,0.7077333333333333,0.37499999999999994,0.005011574074074074,0.0030714285714285717,0.003,14.386133333333333
2022-08-21 12:03:00.209043529 +0000 UTC m=+14161.016865897,1661083380,0.005096153846153851,0.003,0.003909090909090909,0.003,0.022272727272727274,0.003,8.064,0.018125,0.0038,0.006785714285714285,0.003076923076923077,0.0228,0.6523333333333333,0.20000000000000004,0.005106837606837607,0.003,0.003,15.7324
2022-08-21 12:04:00.005390653 +0000 UTC m=+14220.813213023,1661083440,0.00583333333333334,0.0031333333333333335,0.0055,0.003,0.02163793103448276,0.003,7.14,0.019489795918367345,0.09166666666666667,0.006290322580645161,0.003,0.0228,0.6982,0.09166666666666666,0.004910344827586207,0.003,0.003,15.371866666666667
2022-08-21 12:04:59.768009281 +0000 UTC m=+14280.575831641,1661083499,0.004199999999999999,,0.005,0.003,0.021682692307692306,0.004,8.4,0.0175,0.003,0.0067142857142857134,0.003,0.0228,0.5403333333333333,0.175,0.005033936651583712,0.003037037037037037,0.003,14.438666666666666
2022-08-21 12:05:59.812014569 +0000 UTC m=+14340.619836935,1661083559,0.01163043478260869,0.003,0.006071428571428571,0.003,0.021434426229508197,0.003,7.896,0.01738095238095238,0.004,0.007039473684210526,0.003,0.0228,0.6882,0.2,0.005286697247706422,0.0030350877192982456,0.003,15.987866666666667
2022-08-21 12:07:00.048073185 +0000 UTC m=+14400.855895546,1661083620,0.014687499999999984,0.00325,0.004333333333333333,0.003,0.0277027027027027,0.0036666666666666666,7.476,0.019336734693877554,0.005,0.00923076923076923,0.003,0.0228,0.6565333333333333,0.15,0.005437788018433181,0.003017857142857143,0.0026,14.3024
2022-08-21 12:08:00.121622098 +0000 UTC m=+14460.929444469,1661083680,0.004736363636363637,0.0035,0.005714285714285714,0.003,0.021329787234042556,0.0034000000000000002,8.148,0.018333333333333337,0.0659090909090909,0.007179487179487179,0.003,0.0228,0.5924666666666667,0.25,0.005571120689655173,0.003019047619047619,0.003,14.058266666666666
2022-08-21 12:08:59.961891307 +0000 UTC m=+14520.769713668,1661083739,0.004285714285714286,0.0032857142857142855,0.00625,0.003,0.021875,0.0032857142857142855,7.56,0.02021276595744681,0.0046,0.007083333333333334,0.0029375,0.0228,0.8331333333333333,0.3,0.004839285714285714,0.0030161290322580645,0.0031538461538461538,16.016933333333334
2022-08-21 12:10:00.061051115 +0000 UTC m=+14580.868873483,1661083800,0.004315555555555555,0.003,0.003999999999999999,0.003,0.020546875,0.003,8.736,0.0175,0.0035,0.007179487179487179,0.003,0.0228,0.7272000000000001,0.175,0.005711920529801325,0.0030330578512396695,0.003,16.415066666666664
2022-08-21 12:10:59.948950661 +0000 UTC m=+14640.756773030,1661083859,0.004545454545454545,,0.0045,0.003,0.021739130434782608,0.003,6.72,0.01880434782608696,0.004,0.006973684210526315,0.0029130434782608694,0.0228,0.5413333333333333,0.25,0.004882352941176471,0.00303921568627451,0.003,13.0896
2022-08-21 12:11:59.822418249 +0000 UTC m=+14700.630240609,1661083919,0.004135371179039302,0.0031538461538461538,0.006428571428571428,0.003,0.02216981132075472,0.003,7.644,0.01725,0.004692307692307693,0.008231707317073171,0.003,0.0228,0.6237999999999999,0.175,0.006063829787234043,0.0030754716981132076,0.003,15.6536
2022-08-21 12:12:59.96705334 +0000 UTC m=+14760.774875712,1661083979,0.017812500000000005,0.003,0.00625,0.003,0.02298780487804878,0.0036666666666666666,7.728,0.0178515625,0.075,0.007569444444444445,0.003,0.0228,0.6354,0.175,0.005612980769230769,0.003,0.003,14.914133333333334
2022-08-21 12:13:59.832285008 +0000 UTC m=+14820.640107386,1661084039,0.004387559808612441,0.003181818181818182,0.006875,0.003,0.0238,0.003,7.56,0.017236842105263158,0.00625,0.007196969696969697,0.003,0.0228,0.655,0.375,0.005546511627906977,0.0030530973451327434,0.003,15.187333333333333
2022-08-21 12:14:59.815921518 +0000 UTC m=+14880.623743878,1661084099,0.006195652173913045,0.003,0.004818181818181819,0.003,0.020526315789473684,0.0032,8.568,0.01926470588235294,0.004333333333333333,0.006979166666666667,0.003,0.0228,0.5255333333333333,0.21785714285714286,0.005116279069767443,0.00304,0.003,13.7808
2022-08-21 12:16:00.047180885 +0000 UTC m=+14940.855003246,1661084160,0.009500000000000001,0.003,0.004333333333333333,0.003,0.024634146341463412,0.0035,7.056,0.019293478260869565,0.054166666666666675,0.008445945945945948,0.003,0.0228,0.6510666666666667,0.175,0.005681818181818182,0.003,0.002777777777777778,14.438666666666666
2022-08-21 12:16:59.977742415 +0000 UTC m=+15000.785564793,1661084219,0.0046318407960199,0.003,0.0035,0.003,0.020375,0.003,8.4,0.018375,,0.007265625,0.003,0.0228,0.6260666666666668,0.175,0.005142857142857143,0.003017094017094017,0.003,14.535866666666667
2022-08-21 12:18:00.101683822 +0000 UTC m=+15060.909506183,1661084280,0.0041872146118721466,0.003,0.007499999999999999,0.003,0.020921052631578944,0.003,7.224,0.017363636363636362,0.003923076923076923,0.007083333333333334,0.003,0.0228,0.6405333333333333,0.205,0.00492,0.003017857142857143,0.003,15.365466666666666
2022-08-21 12:18:59.938362003 +0000 UTC m=+15120.746184363,1661084339,0.004082568807339449,0.0034000000000000002,0.004200000000000001,0.003,0.023369565217391305,0.003,7.98,0.020053191489361702,0.0032222222222222222,0.005462962962962964,0.003,0.0228,0.6413333333333334,0.2125,0.0045823529411764706,0.003018348623853211,0.003,16.322133333333333
2022-08-21 12:19:59.963647108 +0000 UTC m=+15180.771469468,1661084399,0.0040341463414634154,0.003,0.00625,0.003,0.0195,0.0035,6.972,0.018418367346938778,0.0038571428571428567,0.006759259259259259,0.003,0.0228,0.5278666666666667,0.15625,0.005184729064039409,0.00301980198019802,0.003,13.9192
2022-08-21 12:20:59.949962687 +0000 UTC m=+15240.757785058,1661084459,0.004278969957081545,0.003,0.003923076923076923,0.003,0.02293103448275862,0.003,9.072,0.020147058823529414,0.0037272727272727275,0.006666666666666667,0.0030666666666666668,0.0228,0.7892,0.25,0.004711656441717791,0.0030310077519379846,0.003,17.19
2022-08-21 12:22:00.036053754 +0000 UTC m=+15300.843876115,1661084520,0.004482926829268293,0.003,0.005,0.003,0.024,0.003,8.232,0.019117647058823527,0.0175,0.007837837837837838,0.00292,0.0228,0.6696,0.25,0.0057125000000000006,0.0030350877192982456,0.003,15.123466666666667
2022-08-21 12:22:59.98159113 +0000 UTC m=+15360.789413497,1661084579,0.004248826291079812,0.003333333333333333,0.005,0.003,0.02346938775510204,0.0036666666666666666,6.552,0.01857142857142857,0.00375,0.00744047619047619,0.003064516129032258,0.0228,0.6417333333333334,0.2125,0.0058620689655172415,0.003017391304347826,0.003,14.714
2022-08-21 12:23:59.95755953 +0000 UTC m=+15420.765381891,1661084639,0.011704545454545467,0.003,0.0047777777777777775,0.003,0.02095238095238095,0.003,7.308,0.018315217391304348,0.005,0.008194444444444445,0.003,0.0228,0.7191333333333333,0.37499999999999994,0.006172199170124482,0.0030186915887850463,0.003,15.948133333333333
2022-08-21 12:25:00.064900721 +0000 UTC m=+15480.872723099,1661084700,0.00471111111111111,0.0032222222222222222,0.004333333333333334,0.003,0.0203448275862069,0.003,7.98,0.018881578947368423,0.04375,0.007714285714285714,0.003,0.0228,0.5723333333333334,0.175,0.005653061224489796,0.0031346153846153846,0.003,14.540133333333333
2022-08-21 12:25:59.968459063 +0000 UTC m=+15540.776281424,1661084759,0.004013333333333334,0.003,0.003,0.003,0.023,0.003,7.392,0.01825,0.3125,0.007361111111111111,0.003,0.0228,0.556,0.1375,0.005064102564102563,0.0030412371134020616,0.003,13.093866666666667
2022-08-21 12:26:59.814103055 +0000 UTC m=+15600.621925416,1661084819,0.015357142857142837,0.003,0.0075,0.003,0.02333333333333333,0.003,7.728,0.01875,0.05833333333333333,0.007564102564102564,0.003,0.0228,0.5666,0.175,0.0057201646090534975,0.0030384615384615385,0.003,14.486933333333333
2022-08-21 12:27:59.927358955 +0000 UTC m=+15660.735181330,1661084879,0.003906122448979592,0.003,0.004,0.003,0.021363636363636366,0.0035,8.064,0.0194811320754717,0.003625,0.006973684210526316,0.003,0.0228,0.7524,0.175,0.0057304526748971196,0.0030483870967741933,0.003,17.586
2022-08-21 12:29:00.079464001 +0000 UTC m=+15720.887286368,1661084940,0.015357142857142864,0.003,0.006,0.003,0.021875,0.003,7.896,0.0180859375,0.029166666666666664,0.007661290322580646,0.003,0.0228,0.6174,0.2125,0.005997757847533633,0.003053571428571429,0.003,14.9276
