Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2022-08-14 02:32:48.290560829 +0000 UTC m=+2220.522362193,1660444368,paymentservice-9cdb6588f-554sm,0.05159587716222809,0.2579793858111405,32.8203125,25.640869140625,0,0,959.9180018341696,16865.29643415871,0.007999999999999998,0.0046,0.008999999999999996,0.004799999999999999,0.009800000000000001,0.004960000000000001,0.26666666666666666,0,7.0010183299500595,25.801157225070003,5174475.4
2022-08-14 02:33:48.218273386 +0000 UTC m=+2280.450074741,1660444428,paymentservice-9cdb6588f-554sm,0.09033901439411655,0.451674888878766,32.8203125,25.640869140625,0,0,965.3662420382166,17858.792083712466,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.2,0,7.300545516543733,25.81508646987319,5236238.066666666
2022-08-14 02:34:48.318306254 +0000 UTC m=+2340.550107627,1660444488,paymentservice-9cdb6588f-554sm,0.07727446301444663,0.38637231507223313,32.8203125,25.640869140625,0,0,966.6820306841378,20399.025482320405,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.2,0,7.03494063073501,25.80542625806573,5204670.966666667
2022-08-14 02:35:48.280278555 +0000 UTC m=+2400.512079912,1660444548,paymentservice-9cdb6588f-554sm,0.038546109164887515,0.19272267638073073,32.8203125,25.640869140625,0,0,917.9980580810309,13989.054638538264,0.0045,0.0046,0.00475,0.0048,0.0049499999999999995,0.004959999999999999,0.26666666666666666,0,6.565957446799708,25.783032130693883,5076156.266666667
2022-08-14 02:36:48.217537511 +0000 UTC m=+2460.449338880,1660444608,paymentservice-9cdb6588f-554sm,0.01638106815010617,0.08190344643793761,32.8203125,25.640869140625,0,0,1163.8668614357262,31963.115609348915,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.13333333333333333,0,6.831847839988415,25.806719165201574,5123227.2
2022-08-14 02:37:48.314549037 +0000 UTC m=+2520.546350391,1660444668,paymentservice-9cdb6588f-554sm,0.07450121831376821,0.3724828833100611,32.8203125,25.640869140625,0,0,1096.679595118721,29271.30829628228,0.004333333333333334,0.0046,0.004666666666666666,0.0048,0.004933333333333333,0.004959999999999999,0.26666666666666666,0,7.047635221196269,25.809622107638663,4968430.133333334
2022-08-14 02:38:48.295581849 +0000 UTC m=+2580.527383205,1660444728,paymentservice-9cdb6588f-554sm,0.08489366794678893,0.4244683397339446,32.8203125,25.640869140625,0,0,1042.1825588251058,16973.89719676261,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.26666666666666666,0,7.037873301241959,25.817574706247843,5234258.033333333
2022-08-14 02:39:48.183078444 +0000 UTC m=+2640.414879799,1660444788,paymentservice-9cdb6588f-554sm,0.05008701866893826,0.2504288356353231,32.8203125,25.640869140625,0,0,961.6893845518382,16235.852953325073,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.4666666666666667,0,6.880870415229456,25.81916034707482,5072678.166666667
2022-08-14 02:40:48.218562273 +0000 UTC m=+2700.450363649,1660444848,paymentservice-9cdb6588f-554sm,0.06615182939279098,0.33073885436927625,32.921875,25.72021484375,0,0,1080.549464723333,20094.350573971366,0.0046,0.0046,0.0048,0.0048,0.004959999999999999,0.004959999999999999,0.26666666666666666,0,6.852759428940159,25.839700494402813,4928884.366666666
2022-08-14 02:41:48.32225065 +0000 UTC m=+2760.554052026,1660444908,paymentservice-9cdb6588f-554sm,0.09143386647057701,0.45716933235288504,32.921875,25.72021484375,0,0,1131.1653116531165,24018.815331010454,0.0044666666666666665,0.0046,0.0047333333333333324,0.004799999999999999,0.004946666666666667,0.004960000000000001,0.3333333333333333,0,6.904630063478711,25.819038374703517,5174460.4
